Kód,Název,Cena bez DPH,Cena s DPH,Poznamka
11941,EUKALYPTUS GLOBULUS - vzorek 2 ml,44.63,54.00
195922,"KARITÉ  - lisované za studena, PSP - 5 ml",57.85,70.00
195926,"KARITÉ  - lisované za studena, PSP - 50 ml",141.32,171.00
195927,"KARITÉ  - lisované za studena, PSP - 100 ml",252.07,305.00
195929,"KARITÉ  - lisované za studena, PSP - 500 ml",1 009.09,1 221.00
195920,"KARITÉ  - lisované za studena, PSP - 1000 ml",1 783.47,2 158.00
70040,SUCHÉ UBROUSKY PERLIČKA  velká (v igelitovém sáčku se zipem),57.02,69.00
19367,CITRUSOVÝ MYCÍ OLEJ - 100 ml,289.26,350.00
19368,CITRUSOVÝ MYCÍ OLEJ - 200 ml,501.65,607.00
1936,CITRUSOVÝ MYCÍ OLEJ - vzorek 13 ml,54.55,66.01
19337,GRAVITA - MYCÍ OLEJ - 100 ml,180.17,218.00
19338,GRAVITA - MYCÍ OLEJ - 200 ml,298.35,361.00
1933,GRAVITA - MYCÍ OLEJ - vzorek 13 ml,40.50,49.01
11152,BENZOE ABSOLUE 55% (v ethanolu) - 5 ml,115.70,140.00
11153,BENZOE ABSOLUE 55% (v ethanolu) - 10 ml,201.65,244.00
11151,BENZOE ABSOLUE 55% (v ethanolu) - vzorek 2 ml,61.98,75.00
19475,"NEROLI HYDROLÁT, PSP - 30 ml",108.26,131.00
19477,"NEROLI HYDROLÁT, PSP - 100 ml",218.18,264.00
13332,LEVANDULE JEMNÁ (POPULATION) - 5 ml,109.09,132.00
13333,LEVANDULE JEMNÁ (POPULATION) - 10 ml,188.43,228.00
13334,LEVANDULE JEMNÁ (POPULATION) - 20 ml,354.55,429.00
13336,LEVANDULE JEMNÁ (POPULATION) - 50 ml,840.50,1 017.00
13337,LEVANDULE JEMNÁ (POPULATION) - 100 ml,1 518.18,1 837.00
13338,LEVANDULE JEMNÁ (POPULATION) - vzorek 2 ml,65.29,79.00
40080,LÉKOVKA 30ml SADA 10 ks,297.52,360.00
13342,LEVANDULE  JEMNÁ  DIVOKÁ  1700 m n.m. - 5 ml,280.99,340.00
13341,LEVANDULE  JEMNÁ  DIVOKÁ  1700 m n.m. - vzorek 2 ml,152.07,184.00
19817,BACH MILK (NEUTRÁLNÍ TĚLOVÉ MLÉKO) - 100 ml,155.37,188.00
19818,BACH MILK (NEUTRÁLNÍ TĚLOVÉ MLÉKO) - 200 ml,259.50,314.00
19819,BACH MILK (NEUTRÁLNÍ TĚLOVÉ MLÉKO) - 500 ml,499.17,604.00
40071,ROLL-ON  8ml,23.14,28.00,Ano
15502,ŘEBŘÍČEK MODRÝ - 5 ml,452.89,548.00
15501,ŘEBŘÍČEK MODRÝ - vzorek 2 ml,212.40,257.00
14202,MYRHA - 5 ml,222.31,269.00
14201,MYRHA - vzorek 2 ml,116.53,141.00
8301,VÍLA DIVOKÉ RŮŽE,243.80,295.00,Ano
8302,VÍLA RŮŽE,243.80,295.00,Ano
8303,VÍLA IRISU,243.80,295.00
8304,VÍLA TŘEŠŇOVÉHO KVĚTU,243.80,295.00
8305,VÍLA MÁKU,243.80,295.00
14752,PIMENTOVNÍK - 5 ml,100.00,121.00
14753,PIMENTOVNÍK - 10 ml,177.69,215.00
14751,PIMENTOVNÍK - vzorek 2 ml,63.64,77.00
16012,ŠALVĚJ MUŠKÁTOVÁ - 5 ml,127.27,154.00
16013,ŠALVĚJ MUŠKÁTOVÁ - 10 ml,230.58,279.00
16014,ŠALVĚJ MUŠKÁTOVÁ - 20 ml,438.84,531.00
16016,ŠALVĚJ MUŠKÁTOVÁ - 50 ml,994.21,1 203.00
16017,ŠALVĚJ MUŠKÁTOVÁ - 100 ml,1 838.84,2 225.00
16011,ŠALVĚJ MUŠKÁTOVÁ - vzorek 2 ml,75.21,91.00
16081,"TYMIÁN b.s. linalool, PSP - 2 ml",110.74,134.00
16082,"TYMIÁN b.s. linalool, PSP - 5 ml",200.83,243.00
70050,KARAFIÁT - ABSORBER A ODPAŘOVAČ SILIC - 1 ks,76.03,92.00
70060,LOTOS - ABSORBER A ODPAŘOVAČ SILIC,114.88,139.00,Ano
40023,LÁHEV PLASTOVÁ S BÍLÝM ŠROUBOVÝM UZÁVĚREM  13ml,9.92,12.00
70070,RŮŽIČKA - ABSORBER A ODPAŘOVAČ SILIC,114.88,139.00,Ano
70058,KARAFIÁT + POMERANČ SLADKÝ 10ml,133.06,161.00
40043,LÉKOVKA SKLENĚNÁ HNĚDÁ 10ml - 1 ks,9.09,11.00
40043-160,LÉKOVKA SKLENĚNÁ HNĚDÁ 10ml - balení 160 ks,1 206.61,1 460.00
12822,"JEDLE BÍLÁ, DIVOKÁ, PSP - 5 ml",163.64,198.00
12821,"JEDLE BÍLÁ, DIVOKÁ, PSP - vzorek 2 ml",91.74,111.00
70062,LOTOS + SMĚS SILIC AEOLUS 10ml,314.88,381.00
70063,LOTOS  + ÉTERICKÝ OLEJ CITRON  10ML,191.74,232.00
70065,LOTOS  + ÉTERICKÝ OLEJ GRAPEFRUIT 10ML,257.02,311.00
70066,LOTOS  + ÉTERICKÝ OLEJ LEMONGRAS,280.17,339.00
70068,LOTOS  + ÉTERICKÝ OLEJ POMERANČ 10ML,170.25,206.00
70069,LOTOS + SMĚS SILIC VÁNOCE,287.60,348.00
70061,LOTOS  + SMĚS SILIC LEMONIA,280.17,339.00
70073,RŮŽIČKA + ÉTERICKÝ OLEJ CITRON 10ml,191.74,232.00
70072,RŮŽIČKA + SMĚS SILIS AEOLUS 10ml,314.88,381.00
70075,RŮŽIČKA + ÉTERICKÝ OLEJ GRAPEFRUIT  10ml,257.02,311.00
70076,RŮŽIČKA + ÉTERICKÝ OLEJ LEMONGRAS 10ml,185.12,224.00
70078,RŮŽIČKA + ÉTERICKÝ OLEJ POMERANČ 10ml,170.25,206.00
70079,RŮŽIČKA + SMĚS SILIC VÁNOCE 10ml,287.60,348.00
70071,RŮŽIČKA + SMĚS SILIC LEMONIA 10ml,280.17,339.00
40046,LÉKOVKA SKLENĚNÁ HNĚDÁ 50ml - 1 ks,14.88,18.00
40046-105,LÉKOVKA SKLENĚNÁ HNĚDÁ 50ml - balení 105 ks,1 404.96,1 700.00
40044,LÉKOVKA SKLENĚNÁ HNĚDÁ 20ml - 1 ks,9.92,12.00
40044-180,LÉKOVKA SKLENĚNÁ HNĚDÁ 20ml - balení 180 ks,1 510.74,1 828.00
827,ZUBNÍ KARTÁČEK S BAMBUSOVÝMI ŠTĚTINKAMI,65.29,79.00,Ano
19706,GABRIELLA ŘEPÍKOVÝ GEL - 50 ml,197.52,239.00
12502,"HŘEBÍČEK plody, listy, stonky - 5 ml",54.55,66.00
12503,"HŘEBÍČEK plody, listy, stonky - 10 ml",80.99,98.00
12504,"HŘEBÍČEK plody, listy, stonky - 20 ml",142.98,173.00
12501,"HŘEBÍČEK plody, listy, stonky - vzorek 2 ml",46.28,56.00
19554,SOLLEA PLEŤOVÝ OLEJ - 20 ml,222.31,269.00
19726,MASÁŽNÍ GEL NA NOHY - 50 ml,220.66,267.00
19765,MASKA NA RUCE - 30 ml,204.13,247.00
40042,LÉKOVKA SKLENĚNÁ HNĚDÁ  5ml - 1 ks,7.44,9.00
40042-186,LÉKOVKA SKLENĚNÁ HNĚDÁ  5ml - balení 186 ks,1 222.31,1 479.00
40039,LÁHEV PET S ODKLÁPĚCÍM UZ. ČIRÁ PLOCHÁ 100ml,13.22,16.00
40068,DÓZA AIR-LESS bílá,38.84,47.00
15201,"RŮŽE DAMAŠSKÁ, OTTO - 2 ml",1 361.98,1 648.00
12401,HEŘMÁNEK MODRÝ - 2 ml,289.26,350.00
1241,HEŘMÁNEK ŘÍMSKÝ - 2 ml,231.40,280.00
1242,HEŘMÁNEK ŘÍMSKÝ - 5 ml,390.08,472.00
1243,HEŘMÁNEK ŘÍMSKÝ - 10 ml,733.88,888.00
1244,HEŘMÁNEK ŘÍMSKÝ - 20 ml,1 409.09,1 705.00
12701,"JASMÍN, ABSOLUE - 2 ml",740.50,896.00
13372,LEVANDULE JEMNÁ DIVOKÁ 1600 m.n.m. - 5 ml,279.34,338.00
13371,LEVANDULE JEMNÁ DIVOKÁ 1600 m.n.m. - vzorek 2 ml,150.41,182.00
14101,MEDUŇKA - 2 ml,636.36,770.00
14400,"NEROLI POMERANČOVÝ KVĚT, PSP - 1 ml",563.17,681.43
14401,"NEROLI POMERANČOVÝ KVĚT, PSP - 2 ml",1 083.12,1 310.57
15412,RŮŽOVÉ DŘEVO - 5 ml,233.06,282.00
15413,RŮŽOVÉ DŘEVO - 10 ml,429.75,520.00
15411,RŮŽOVÉ DŘEVO - vzorek 2 ml,124.79,151.00
15601,SANTALOVÉ DŘEVO - 2 ml,488.43,591.00
16751,VANILKA EXTRAKT CO2 - 2 ml,202.48,245.00
15851,VERBENA (Sporýš lékařský) 2ml - 2 ml,246.28,298.00
40090,"VIALKA SKLENĚNÁ ČIRÁ S PIPETOU, 3ml",21.49,26.00,Ano
32003,ROSTLINNÝ STABILIZÁTOR - 10 ml,195.87,237.00
20104,BETAKAROTEN - 20 ml,80.99,98.00
20106,BETAKAROTEN - 50 ml,127.27,154.00
14662,PERUBALZÁM - 5 ml,51.24,62.00
14663,PERUBALZÁM - 10 ml,89.26,108.00
13351,LEVANDULE MAILLETTE ROLL-ON - 8 ml,149.59,181.00
19235,DEODORÉ AQUA - DEODORANT PRO ŽENY - 30 ml,123.14,149.00
19237,DEODORÉ AQUA - DEODORANT PRO ŽENY - 100 ml,201.65,244.00
11972,"EUKALYPTUS  STAIGERIANA, PSP - 5 ml",57.85,70.00
11973,"EUKALYPTUS  STAIGERIANA, PSP - 10 ml",100.83,122.00
11974,"EUKALYPTUS  STAIGERIANA, PSP - 20 ml",186.78,226.00
11976,"EUKALYPTUS  STAIGERIANA, PSP - 50 ml",429.75,520.00
11977,"EUKALYPTUS  STAIGERIANA, PSP - 100 ml",752.07,910.00
11971,"EUKALYPTUS  STAIGERIANA, PSP - vzorek 2 ml",47.11,57.00
40091,VIALKA HNĚDÁ 2ml,11.57,14.00
20814,"Arganový olej panenský deodorizovaný, PSP - 20 ml",112.40,136.00
20816,"Arganový olej panenský deodorizovaný, PSP - 50 ml",209.09,253.00
20817,"Arganový olej panenský deodorizovaný, PSP - 100 ml",394.21,477.00
20818,"Arganový olej panenský deodorizovaný, PSP - 200 ml",733.06,887.00
11923,EUKALYPTUS ŠPANĚLSKÝ (AUSTRALSKÝ) - 10 ml,78.51,95.00
11924,EUKALYPTUS ŠPANĚLSKÝ (AUSTRALSKÝ) - 20 ml,138.84,168.00
11921,EUKALYPTUS ŠPANĚLSKÝ (AUSTRALSKÝ) - vzorek 2 ml,45.45,55.00
19603,BALZÁM NA RTY - 8 ml,129.75,157.00
40045,LÉKOVKA SKLENĚNÁ HNĚDÁ 30ml,12.40,15.00
40051,UZÁVĚR NA LÉKOVKY (PRO ROSTLINNÉ OLEJE),7.44,9.00,Ano
40151,TYČINKA NA RTY 8 ml,15.70,19.00
40100,DÁVKOVACÍ PIPETA SADA 1+1+3 ml,16.53,20.00
13932,MÁTA ROLNÍ se skleněnou kapací pipetou - 5 ml,62.81,76.00
13933,MÁTA ROLNÍ se skleněnou kapací pipetou - 10 ml,89.26,108.00
13934,MÁTA ROLNÍ se skleněnou kapací pipetou - 20 ml,157.85,191.00
13931,MÁTA ROLNÍ se skleněnou kapací pipetou - vzorek 2 ml,53.72,65.00
14823,"POMERANČ, SLADKÝ KbA, PSP - 10 ml",69.42,84.00
14824,"POMERANČ, SLADKÝ KbA, PSP - 20 ml",119.83,145.00
14821,"POMERANČ, SLADKÝ KbA, PSP - vzorek 2 ml",43.80,53.00
11522,"CITRON KbA, PSP - 5 ml",78.51,95.00
11523,"CITRON KbA, PSP - 10 ml",131.40,159.00
11524,"CITRON KbA, PSP - 20 ml",247.11,299.00
11526,"CITRON KbA, PSP - 50 ml",584.30,707.00
11527,"CITRON KbA, PSP - 100 ml",1 080.99,1 308.00
11521,"CITRON KbA, PSP - vzorek 2 ml",55.37,67.00
13331,LEVANDULE JEMNÁ (POPULATION) ROLL-ON - 8 ml,191.74,232.00
11113,BAZALKA (estragol) - 10 ml,86.78,105.00
11112,BAZALKA (estragol) - vzorek 2 ml,47.11,57.00
41001,VIALKA ČIRÁ 1ml,9.92,12.00,Ano
40024,"LAHVIČKA SE SPREJEM SKLO, ČIRÁ 30ml",26.45,32.00,Ano
19435,PLEŤOVÁ VODA KVĚTY - 30 ml,155.37,188.00
19437,PLEŤOVÁ VODA KVĚTY - 100 ml,266.12,322.00
19495,PLEŤOVÁ VODA RŮŽE - 30 ml,157.02,190.00
19497,PLEŤOVÁ VODA RŮŽE - 100 ml,257.85,312.00
19485,VŮNĚ PRO ŽENU - 30 ml,141.32,171.00
19487,VŮNĚ PRO ŽENU - 100 ml,190.08,230.00
700101,"AROMA FLAKON & Eukalyptus Staigeriana, PSP",203.31,246.00
700102,AROMA FLAKON & Pomeranč sladký,162.81,197.00
70011,SUCHÉ UBROUSKY PERLIČKA malá (v papírovém sáčku),40.50,49.00
70012,SUCHÉ UBROUSKY PERLIČKA  velká (v papírovém sáčku),54.55,66.00
700103,AROMA FLAKON & Lemongras,172.73,209.00
40130,ŘEDÍCÍ LAHVIČKA SKLENĚNÁ SE SPREJEM,32.23,39.00
12202,GRAPEFRUIT - 5 ml,80.17,97.00
12203,GRAPEFRUIT - 10 ml,150.41,182.00
12204,GRAPEFRUIT - 20 ml,278.51,337.00
12206,GRAPEFRUIT - 50 ml,640.50,775.00
12207,GRAPEFRUIT - 100 ml,1 119.83,1 355.00
12201,GRAPEFRUIT - vzorek 2 ml,57.85,70.00
19931,"NEROLI V JOJOBĚ, 99 % PSP - 3 ml",196.69,238.00
19932,"NEROLI V JOJOBĚ, 99 % PSP - 5 ml",245.45,297.00
19901,"JASMÍN V JOJOBĚ, 99% PSP - 3 ml",166.94,202.00
19903,"JASMÍN V JOJOBĚ, 99% PSP - 10 ml",261.16,316.00
19971,"HEŘMÁNEK V JOJOBĚ, 88 % PSP - 3 ml",197.52,239.00
19972,"HEŘMÁNEK V JOJOBĚ, 88 % PSP - 5 ml",283.47,343.00
19973,"HEŘMÁNEK V JOJOBĚ, 88 % PSP - 10 ml",461.16,558.00
19974,"HEŘMÁNEK V JOJOBĚ, 88 % PSP - 20 ml",777.69,941.00
19736,AGRIMONIA lubrikační gel - 30 ml,225.62,273.00
700104,AROMA FLAKON & VÁNOCE,275.21,333.00
700105,AROMA FLAKON - 1 ks,102.48,124.00
700100,AROMA FLAKON - 2 ks,152.07,184.00
16301,VAVŘÍN éterický olej - 2 ml,63.64,77.00
16302,VAVŘÍN éterický olej - 5 ml,98.35,119.00
831,ZUBNÍ KARTÁČEK PRO DĚTI,65.29,79.00,Ano
40012,KAPACÍ SKLENĚNÁ PIPETA na lékovku 5ml,15.70,19.00,Ano
40013,KAPACÍ SKLENĚNÁ PIPETA na lékovku 10ml,16.53,20.00
40014,KAPACÍ SKLENĚNÁ PIPETA na lékovku 20ml,17.36,21.00
40016,KAPACÍ SKLENĚNÁ PIPETA na lékovku 50ml,18.18,22.00,Ano
40017,KAPACÍ SKLENĚNÁ PIPETA na lékovku 100ml,19.01,23.00
12711,"JASMÍN SAMBAC, CO2 - 2 ml",417.36,505.00
19311,DELFÍNEK - DĚTSKÝ KOUPELOVÝ OLEJ velký - 1000 ml,1 500.83,1 816.00
19310,DELFÍNEK - DĚTSKÝ KOUPELOVÝ OLEJ velký - 3000 ml,4 400.00,5 324.00
90700,Dárkový poukaz 700,578.51,700.00
90500,Dárkový poukaz 500Kč,413.22,500.00
40015,KAPACÍ SKLENĚNÁ PIPETA na lékovku 30ml,17.36,21.00,Ano
91000,Dárkový poukaz 1000,826.45,1 000.00
91200,Dárkový poukaz 1200,991.74,1 200.00
91500,Dárkový poukaz 1500,1 239.67,1 500.00
19401,MEDVÍDEK - MYCÍ OLEJ NA ZADEČKY velký - 3000 ml,3 209.09,3 883.00
20251,MANDLOVÝ OLEJ lisovaný za studena 3l,2 448.76,2 963.00
40018,KAPACÍ SKLENĚNÁ PIPETA na lékovku 10ml (balení 500ks),6 132.23,7 420.00
40019,KAPACÍ SKLENĚNÁ PIPETA na lékovku 5 ml (balení 500ks),5 882.64,7 118.00
40020,KAPACÍ SKLENĚNÁ PIPETA na lékovku 20 ml (balení 500ks),5 890.91,7 128.00
40021,KAPACÍ SKLENĚNÁ PIPETA na lékovku 30ml (balení 500ks),5 882.64,7 118.00
40011,KAPACÍ SKLENĚNÁ PIPETA na lékovku 100ml  (balení 500ks),6 334.71,7 665.00
40022,KAPACÍ SKLENĚNÁ PIPETA na lékovku 50ml (balení 500ks),6 334.71,7 665.00
40048,LÉKOVKA SKLENĚNÁ HNĚDÁ 30ml (168 ks na platě),1 839.67,2 226.00
12421,HEŘMÁNEK MAROCKÝ - 2 ml,311.57,377.00
12422,HEŘMÁNEK MAROCKÝ - 5 ml,540.50,654.00
124213,HEŘMÁNEK MAROCKÝ - 10 ml,1 055.37,1 277.00
12424,HEŘMÁNEK MAROCKÝ - 20 ml,1 952.07,2 362.00
20925,OLIVEM 1000 - 250 g,464.46,562.00
20905,OLIVEM 1000 - 50 g,140.50,170.00
2025,MANDLOVÝ OLEJ lisovaný za studena VZOREK 1ml,34.71,42.00
40052,UZÁVĚR BEZPEČNOSTNÍ NA LÉKOVKY BÍLÝ (PRO ÉTERICKÉ OLEJE),6.61,8.00,Ano
89030,MŮJ PRŮVODCE TĚHOTENSTVÍM,139.13,160.00
20357,OLEJ Z KUKUŘIČNÝCH KLÍČKŮ LISOVANÝ ZA STUDENA - 100 ml,139.67,169.00
30014,Sada pro výrobu HARMONIZUJÍCÍHO SPRCHOVÉHO OLEJE,471.07,570.00,Ano
40040,LÁHEV PET S ODKLÁPĚCÍM UZ. bílá  200ml,23.14,28.00
11103,BADYÁN (HVĚZDICOVÝ ANÝZ) - 10 ml,73.55,89.00
11104,BADYÁN (HVĚZDICOVÝ ANÝZ) - 20 ml,128.10,155.00
11106,BADYÁN (HVĚZDICOVÝ ANÝZ) - 50 ml,280.99,340.00
12911,KARDAMOM - 2 ml,186.78,226.00
12912,KARDAMOM - 5 ml,377.69,457.00
12913,KARDAMOM - 10 ml,717.36,868.00
12914,KARDAMOM - 20 ml,1 404.96,1 700.00
12916,KARDAMOM - 50 ml,3 232.23,3 911.00
13311,LEVANDULE ÚZKOLISTÁ DIVOKÁ 1200 m n.m. - 2 ml,106.36,128.70
13312,LEVANDULE ÚZKOLISTÁ DIVOKÁ 1200 m n.m. - 5 ml,204.55,247.50
13313,LEVANDULE ÚZKOLISTÁ DIVOKÁ 1200 m n.m. - 10 ml,377.85,457.20
13314,LEVANDULE ÚZKOLISTÁ DIVOKÁ 1200 m n.m. - 20 ml,729.67,882.90
13316,LEVANDULE ÚZKOLISTÁ DIVOKÁ 1200 m n.m. - 50 ml,1 660.91,2 009.70
13317,LEVANDULE ÚZKOLISTÁ DIVOKÁ 1200 m n.m. - 100 ml,3 073.39,3 718.80
15731,"SMIL ITALSKÝ (SLAMĚNKA, HELICHRYSUM) - 2 ml",534.71,647.00
15732,"SMIL ITALSKÝ (SLAMĚNKA, HELICHRYSUM) - 5 ml",1 102.48,1 334.00
17803,EXTRAKT Z GRAPEFRUITOVÝCH JADER - 20 g,185.12,224.00
14503,NIAOULI - 10 ml,81.82,99.00
14504,NIAOULI - 20 ml,145.45,176.00
12961,Ho-sho (b.s. linalool) - 2 ml,49.59,60.00
12962,Ho-sho (b.s. linalool) - 5 ml,63.64,77.00
12963,Ho-sho (b.s. linalool) - 10 ml,100.83,122.00
12964,Ho-sho (b.s. linalool) - 20 ml,186.78,226.00
12966,Ho-sho (b.s. linalool) - 50 ml,417.36,505.00
12967,Ho-sho (b.s. linalool) - 100 ml,771.90,934.00
12922,"Kafr, bílý - 5 ml",47.11,57.00
12923,"Kafr, bílý - 10 ml",64.46,78.00
12924,"Kafr, bílý - 20 ml",113.22,137.00
12926,"Kafr, bílý - 50 ml",260.33,315.00
12927,"Kafr, bílý - 100 ml",455.37,551.00
19407,MEDVÍDEK mycí olej na zadečky - 100 ml,184.30,223.00
19408,MEDVÍDEK mycí olej na zadečky - 200 ml,304.96,369.00
19409,MEDVÍDEK mycí olej na zadečky - 500 ml,612.40,741.00
19400,MEDVÍDEK mycí olej na zadečky - 1000 ml,1 109.09,1 342.00
14912,RAVENSARA AROMATICA - 5 ml,104.96,127.00
14913,RAVENSARA AROMATICA - 10 ml,206.61,250.00
14914,RAVENSARA AROMATICA - 20 ml,382.64,463.00
14916,RAVENSARA AROMATICA - 50 ml,880.17,1 065.00
14917,RAVENSARA AROMATICA - 100 ml,1 585.12,1 918.00
70013,MUŠLIČKA - NÁHRADNÍ ABSORBER BEZ TALÍŘKU - 1 ks,123.14,149.00
70014,RŮŽIČKA - NÁHRADNÍ ABSORBER BEZ TALÍŘKU - 1 ks,91.74,111.00
70015,LOTOS - NÁHRADNÍ ABSORBER BEZ TALÍŘKU - 1 ks,91.74,111.00
40131,ŘEDÍCÍ LAHVIČKA HNĚDÁ SKLENĚNÁ SE SPREJEM,32.23,39.00
K1010006,"ŘEDKEV DAIKON (bílá), PSP - 6 g",22.61,26.00
K1010100,"ŘEDKEV DAIKON (bílá), PSP - 100 g",66.96,77.00
K1010200,"ŘEDKEV DAIKON (bílá), PSP - 200 g",113.04,130.00
K1010500,"ŘEDKEV DAIKON (bílá), PSP - 500 g",237.39,273.00
K1020005,"ŘEPA SANGRIA BÝČÍ KREV, PSP - 5 g",24.35,28.00
K1020100,"ŘEPA SANGRIA BÝČÍ KREV, PSP - 100 g",106.09,122.00
K1020200,"ŘEPA SANGRIA BÝČÍ KREV, PSP - 200 g",192.17,221.00
K1020400,"ŘEPA SANGRIA BÝČÍ KREV, PSP - 400 g",356.52,410.00
70025,INHALAČNÍ FLAKON,36.36,44.00
K1030007,"ALFALFA - VOJTĚŠKA, PSP - 7 g",24.35,28.00
K1030100,"ALFALFA - VOJTĚŠKA, PSP - 100 g",80.00,92.00
K1030200,"ALFALFA - VOJTĚŠKA, PSP - 200 g",139.13,160.00
K1030500,"ALFALFA - VOJTĚŠKA, PSP - 500 g",302.61,348.00
K1040006,"ŘEPA PINK LADY, PSP - 6 g",25.22,29.00
K1040100,"ŘEPA PINK LADY, PSP - 100 g",113.04,130.00
K1040200,"ŘEPA PINK LADY, PSP - 200 g",205.22,236.00
K1040400,"ŘEPA PINK LADY, PSP - 400 g",382.61,440.00
K1050006,"ŘEPA RED LADY, PSP - 6 g",25.22,29.00
K1050100,"ŘEPA RED LADY, PSP - 100 g",113.04,130.00
K1050200,"ŘEPA RED LADY, PSP - 200 g",205.22,236.00
K1050400,"ŘEPA RED LADY, PSP - 400 g",382.61,440.00
K1060007,"KORIANDR ZELENÝ, PSP - 7 g",22.61,26.00
K1060050,"KORIANDR ZELENÝ, PSP - 50 g",45.22,52.00
K1060100,"KORIANDR ZELENÝ, PSP - 100 g",63.48,73.00
K1060200,"KORIANDR ZELENÝ, PSP - 200 g",106.09,122.00
70080,"ČICHOVÁ SADA pro TRÉNINK ČICHU, FLOWER",246.28,298.00
70081,"ČICHOVÁ SADA pro TRÉNINK ČICHU, KALEIDOSKOP",246.28,298.00
70083,KAPSIČKA NA INHALAČNÍ FLAKONY,55.37,67.00
K1070006,"ŘEDKEV RUBÍN, PSP - 6 g",22.61,26.00
K1070100,"ŘEDKEV RUBÍN, PSP - 100 g",66.96,77.00
K1070200,"ŘEDKEV RUBÍN, PSP - 200 g",113.04,130.00
K1070500,"ŘEDKEV RUBÍN, PSP - 500 g",237.39,273.00
K1080007,"ŘEŘICHA, PSP - 7 g",23.48,27.00
K1080100,"ŘEŘICHA, PSP - 100 g",81.74,94.00
K1080200,"ŘEŘICHA, PSP - 200 g",142.61,164.00
K1080500,"ŘEŘICHA, PSP - 500 g",311.30,358.00
K1090006,"TATSOI TANGA, PSP - 6 g",24.35,28.00
K1090050,"TATSOI TANGA, PSP - 50 g",59.13,68.00
K1090100,"TATSOI TANGA, PSP - 100 g",91.30,105.00
K1090200,"TATSOI TANGA, PSP - 200 g",161.74,186.00
K1090500,"TATSOI TANGA, PSP - 500 g",360.87,415.00
K1100015,"HRÁŠEK ZELENÝ, PSP - 15 g",23.48,27.00
K1100100,"HRÁŠEK ZELENÝ, PSP - 100 g",47.83,55.00
K1100200,"HRÁŠEK ZELENÝ, PSP - 200 g",68.70,79.00
K1100500,"HRÁŠEK ZELENÝ, PSP - 500 g",135.65,156.00
K1101000,"HRÁŠEK ZELENÝ, PSP - 1000 g",241.74,278.00
40053,SPREJ NA LÉKOVKY 30 ml,21.49,26.00
40055,SPREJ NA LÉKOVKY 100 ml,21.49,26.00
40060,DÁVKOVACÍ PUMPIČKA  k výrobkům o objemu 500 ml,15.70,19.00
826,ZUBNÍ KARTÁČEK S NYLONOVÝMI ŠTĚTINKAMI,65.29,79.00,Ano
40141,LÉKOVKA HNĚDÁ SKLENĚNÁ 30ML SE SPREJEM,32.23,39.00
K111,"Sada semen k pěstování, PSP",238.26,274.00
1954,OLIBANUM regener. olej a pleť. maska - VZOREK - 2 ml,107.44,130.00
14802,POMERANČ SLADKÝ 5 ml VZOREK - 5 ml,41.32,50.00
89040,NOVÁ VOŇAVÁ LÉKÁRNA,813.64,895.00
40147,LÉKOVKA SKLENĚNÁ HNĚDÁ 100ml se sprejem - 1 ks,39.67,48.00
40147-68,LÉKOVKA SKLENĚNÁ HNĚDÁ 100ml se sprejem - balení 68 ks,2 528.93,3 060.00
16772,RADOSTNÝ DEN - 5 ml,166.12,201.00
16773,RADOSTNÝ DEN - 10 ml,252.89,306.00
5013,LÁHEV 0.5 l - plast,12.40,15.00
5014,LÁHEV 1 l - plast,17.36,21.00
KD090006,"TATSOI TANGA, PSP – DÁREK - 6 g",24.35,28.00
KD020005,"ŘEPA SANGRIA BÝČÍ KREV, PSP – DÁREK - 5 g",24.35,28.00
D13502,MANDARINKA ČERVENÁ - DÁREK - 5 ml,78.51,95.00
16090,"TYMIÁN b.s. linalool/geraniol, PSP - 1.5 ml",203.80,246.60
